symbol,GSM642933,GSM642935,GSM642936,GSM642937,GSM642938,GSM642939,GSM642940,GSM642941,GSM642943,GSM642944,GSM642945,GSM642946,GSM642947,GSM642948,GSM642949,GSM642951,GSM642953,GSM642955,GSM642956,GSM642957,GSM642958,GSM642959,GSM642960,GSM642961,GSM642964,GSM642966,GSM642967,GSM642968,GSM642969,GSM642972,GSM642973,GSM642974,GSM642976,GSM642978,GSM642979,GSM642980,GSM642981,GSM642983,GSM642984,GSM642985,GSM642987,GSM642988,GSM642989,GSM642991,GSM642992,GSM642994,GSM642996,GSM642997,GSM642998,GSM642999,GSM643000,GSM643002,GSM643006,GSM643007,GSM643008,GSM643009,GSM643010,GSM643011,GSM643012,GSM643014,GSM643015,GSM643016,GSM643017,GSM643019,GSM643020,GSM643022,GSM643024,GSM643026,GSM643027,GSM643028,GSM643029,GSM643030,GSM643031,GSM643032,GSM643033,GSM643035,GSM643036,GSM643037,GSM643038
RGS22,2.86554,2.78005,3.97253,2.72018,4.87688,3.59422,2.80444,2.97032,2.703,3.80719,3.08337,2.76149,2.77968,2.71615,2.8,3.57506,3.16207,5.74914,2.68876,2.7649,2.7102,2.73669,2.8477,2.58157,2.76563,2.8509,6.60582,2.71478,2.95112,2.77228,2.74238,2.82532,2.82867,2.78834,2.71983,4.68743,2.70871,2.68965,2.92644,2.63963,2.86191,2.71879,2.79593,3.37198,3.4008,2.81557,2.70486,4.78767,8.10297,2.65515,5.23699,2.86057,2.75977,2.77506,2.99496,3.18383,2.76182,3.06585,2.75803,2.78003,2.63185,2.95736,2.77701,4.46264,2.71912,2.96503,2.76546,4.22225,3.35291,2.77898,4.45092,2.76349,2.72107,2.75158,6.95287,4.11465,2.81016,2.72394,2.74064
RGS3,6.94393,7.07937,7.4544,7.67048,6.55378,7.29899,6.32018,8.02738,6.60627,6.70138,7.25496,7.69258,8.70907,5.93563,7.3863,6.49534,7.63881,8.23602,6.44562,7.36335,6.57554,5.86143,6.76912,7.05156,6.64765,6.63858,7.06466,5.87988,7.14188,5.54891,7.07213,7.04326,5.36671,7.32769,6.8985,6.77775,6.43927,7.25305,6.32206,6.3136,7.29794,7.8583,8.43869,7.77546,8.20213,5.75388,6.94663,7.34305,5.24857,6.66051,7.73925,6.67406,7.10524,6.42993,8.11929,7.9924,7.03143,6.47095,5.31561,7.28514,6.28689,5.71334,6.32588,6.34634,7.09224,7.35623,6.71401,6.09796,6.54379,6.65449,7.16111,6.10405,6.19489,7.16352,7.1641,7.54918,6.20064,6.63557,7.1702
RGS4,5.25866,4.42004,5.54594,8.64438,7.75491,3.26699,4.69956,5.87868,3.87711,7.34355,8.81898,8.53045,8.64917,6.33619,6.30911,7.76539,9.59264,5.65468,4.84905,6.25182,4.54051,2.86505,5.20835,7.94742,5.63868,4.10623,4.1638,5.55928,7.8355,6.03916,3.54387,3.5864,3.22219,6.28147,5.23016,5.2485,4.643,4.4276,5.08952,3.54487,3.2952,5.75067,9.06639,8.21014,9.49706,5.17898,7.86499,7.51937,2.34012,6.20568,6.71318,4.63752,7.752,3.37623,8.29142,8.59434,8.77563,7.52228,3.35304,4.06382,4.05446,3.43099,4.91432,3.43154,8.72313,6.36899,6.48424,3.79617,5.44291,3.35753,7.34452,4.73285,4.37814,6.16761,6.57719,8.58348,7.51118,7.52532,7.09821
RGS5,9.2205,7.9805,5.57328,9.99282,8.87011,9.08831,9.04237,9.60454,9.22586,9.46404,7.88046,8.83029,9.48938,8.27628,8.44931,9.59192,9.47314,9.66521,9.32583,9.53587,9.42748,8.41601,9.87803,10.5256,7.58346,8.4875,9.61662,6.63166,9.33865,8.19157,7.85217,9.76858,8.11385,8.77039,8.68259,11.4643,8.60289,8.71727,9.22698,8.34493,7.37941,8.98453,9.68874,10.939,12.4288,8.52619,9.07122,8.57154,9.10502,8.48901,9.43342,7.74186,10.3665,9.30973,10.0599,9.41249,8.94446,9.28227,10.2305,8.06403,8.94376,8.97837,8.69208,9.28456,10.7962,8.87599,9.6019,8.52928,9.39856,9.28256,10.6857,9.1495,9.90352,9.23015,9.4092,10.865,10.4635,9.65308,9.77801
RGS6,2.78115,2.365,2.51584,2.4429,2.39076,3.78248,2.49362,2.64752,2.4926,2.46457,2.49331,2.47952,2.45692,2.5582,2.54333,2.44907,2.43231,2.56158,2.53832,2.35536,2.59191,2.46573,2.66287,3.35531,2.5278,2.4873,2.56968,2.63713,2.57438,2.44556,2.5025,2.51601,2.52251,2.37702,2.41757,2.49235,2.38539,2.56259,2.71874,2.59185,2.78988,2.52409,2.49275,2.27946,2.48259,2.87897,2.59581,2.47834,2.51581,2.54591,2.53632,2.48023,2.56469,2.53047,2.49021,2.52065,2.42786,2.53688,2.61672,2.46346,2.47614,2.4863,2.4783,2.53635,2.51782,2.52985,2.46513,2.51621,2.41261,2.53307,2.50709,2.863,2.56205,2.52423,2.84825,2.3958,2.45243,2.49078,2.49114
RGS7,2.5863,2.51916,2.63325,4.00282,2.60699,2.56652,2.60126,2.57815,2.57487,2.55464,2.59586,2.56406,2.53004,3.28413,2.8842,6.03323,2.51864,2.57753,2.47912,2.74367,2.55,2.53762,2.70232,2.47354,2.55894,2.6737,2.67292,2.62572,2.55393,2.56749,2.61152,2.60002,2.59536,2.545,2.55235,2.53112,3.92011,2.46907,2.73555,2.54873,2.52959,3.0655,2.61177,2.54226,2.59586,2.62022,2.54455,2.55098,2.57933,2.52482,2.512,2.80161,2.54066,2.65972,2.69253,2.75244,2.64485,2.56587,2.72541,2.60256,2.50728,2.78016,2.55565,2.64889,2.53202,2.58398,2.5405,2.57321,2.54256,2.66276,2.56462,2.6659,2.61743,2.60498,2.56367,2.55509,2.54866,2.5838,2.60121
RGS7BP,2.72378,2.68256,2.77077,2.73171,2.70326,2.74498,2.75602,2.75983,2.78554,2.78151,2.77107,2.76901,2.69529,2.68748,2.76866,3.04156,2.69513,2.74227,2.88655,2.8258,2.81693,2.71582,2.88745,3.53072,2.77244,2.80412,2.6973,2.81625,2.73785,2.84662,2.81533,3.14505,2.79928,2.81378,2.6822,2.9174,2.9287,2.72054,3.2509,2.77631,2.76256,2.77418,2.81978,2.75079,2.81038,2.82224,2.80122,2.74495,2.76785,2.74478,2.68995,2.81266,2.78926,3.00761,2.76881,2.80773,2.812,2.82577,2.81804,2.76163,2.69914,2.86584,2.72563,2.76668,2.75516,2.77164,2.73646,2.77781,2.80714,2.82765,2.80491,2.75781,2.87533,2.82305,3.09992,2.76564,2.97763,3.00195,2.78844
RGS8,2.7777,2.66399,2.74775,2.64457,2.73721,2.70589,2.78366,2.75028,2.74114,2.76471,2.74662,2.71016,2.68723,2.72296,2.74069,2.69803,2.642,2.58129,2.74101,2.85883,2.83694,2.71494,2.85286,2.72669,2.76756,2.77252,2.79725,2.87958,2.84702,2.76995,2.78497,2.75391,2.90283,2.77674,2.68631,2.89079,2.67687,2.73548,3.02199,2.82197,2.6835,2.70677,2.78187,2.72496,2.8171,2.77233,2.82573,2.74412,2.76209,2.72406,2.71404,2.88981,2.71326,2.97456,2.83977,2.79518,2.78084,2.8914,2.88015,2.73912,2.74054,2.85392,2.86114,2.76608,2.80067,2.77224,2.74103,2.77884,2.77678,2.85789,2.78759,2.7069,3.00275,2.76872,2.74979,2.74726,2.93449,2.82631,2.77211
RGS9,2.30276,3.45201,2.27181,2.25208,2.285,2.26194,2.28864,2.26771,2.37012,2.29824,2.27169,2.293,2.29507,2.33029,2.35564,2.25603,2.30112,2.27255,2.59583,2.23995,2.34348,2.32324,2.22344,2.31668,2.34197,2.29568,2.26449,2.29773,2.37091,2.3543,2.30724,3.42079,2.38101,2.34845,2.31357,2.34796,2.25813,2.31067,2.46418,2.32155,5.13487,2.31864,2.34472,2.30862,2.4212,2.41814,2.33409,2.29445,2.3741,3.54741,2.28872,2.26522,2.28406,2.45303,2.34462,2.30923,2.36537,2.31334,2.40147,2.31024,2.32291,2.61915,2.777,3.06633,2.29651,2.36723,2.28095,2.31675,2.3382,2.33718,2.55799,2.30565,2.33419,2.36366,2.33297,2.27966,2.34242,2.55943,2.35101
RGS9BP,1.91844,1.91067,1.92044,1.87644,1.90028,1.93412,1.92475,1.89655,1.91306,1.90748,1.90866,1.9229,1.9126,1.90913,1.93621,1.9639,1.93504,1.91868,1.89156,1.89071,1.87582,1.90728,1.9166,1.87791,1.93456,1.94284,1.9537,1.98837,1.95285,1.92561,1.94364,1.94406,1.93701,1.94026,1.91595,1.95938,1.92184,1.90795,1.98583,1.90405,1.97359,1.90827,1.92409,1.92518,1.9419,1.93418,1.93485,1.90946,1.92044,1.91098,1.90775,2.11976,1.92348,1.98051,1.92079,1.9159,1.89133,1.93423,1.95387,1.9268,1.93149,1.96074,1.89996,1.93371,1.89539,1.92369,1.90359,1.91574,1.91556,1.93506,1.93006,1.90506,1.94172,1.94308,1.91281,1.91361,1.91554,1.91283,1.91396
RGSL1,2.26897,2.27285,2.3149,2.23876,2.25049,2.28262,2.30329,2.29744,2.27618,2.26723,2.30414,2.2893,2.29634,2.24651,2.31968,2.39837,2.231,2.28422,2.32994,2.30099,2.28761,2.25473,2.48476,2.23419,2.30249,2.31462,2.36914,2.30187,2.27461,2.33953,2.311,2.33197,2.37228,2.31019,2.41339,2.43418,2.29305,2.26913,2.40437,2.33328,2.23469,2.25142,2.3089,2.30502,2.34555,2.31313,4.86827,2.30966,2.29145,2.27934,2.22891,2.44822,2.26405,2.37836,2.64592,2.30939,2.32642,2.36726,2.39483,2.32072,2.26735,2.39011,2.26473,2.30074,2.29497,2.30836,2.28956,2.33219,2.41806,2.35515,2.33903,2.33366,2.36121,2.39705,2.29474,2.30277,2.30689,2.27566,2.29429
RHAG,2.53069,2.46928,2.52008,2.43236,2.50516,2.52882,2.56244,2.49142,2.55328,2.53566,2.52617,2.55716,2.48865,2.52454,2.52392,2.51946,2.48407,2.50836,2.55098,2.54881,2.55949,3.09436,2.61596,2.42883,2.53212,2.61325,2.53621,2.58949,2.54037,2.57699,2.571,2.54342,2.6226,2.54777,2.51477,2.54987,2.52167,2.48135,2.69265,2.57714,2.51045,2.48628,2.55205,2.51083,2.55268,2.55431,2.53773,2.51459,2.56636,2.50618,2.47326,2.60674,2.50515,2.73507,2.59901,2.56277,2.57503,2.57497,2.64657,2.57471,2.48762,2.69271,2.52356,2.57002,2.53847,2.59218,2.51332,2.56018,2.54912,2.66394,2.57739,2.50337,2.61378,2.58967,2.55116,2.52603,2.53038,2.58603,2.54771
RHBDD1,7.5162,6.85985,6.53722,6.34126,7.23608,5.98767,6.77379,6.71547,5.62656,6.36761,6.79469,6.99165,7.14059,6.45375,6.39568,6.09776,6.79404,7.11021,6.87678,6.82203,7.5419,7.04206,6.72709,7.32598,6.89505,6.52265,5.82722,6.8623,6.44972,6.50474,6.09511,5.72561,6.34985,5.95939,6.03451,7.59424,7.60942,5.81895,6.98991,7.38596,6.54168,7.10087,7.10509,6.47443,6.54504,6.63315,6.7088,7.56488,6.47876,7.51003,7.24972,5.83257,6.73745,6.03344,6.36708,6.89149,6.35229,6.51943,5.06744,5.78749,5.71059,7.22934,6.93219,6.46134,6.17289,8.17631,7.11237,7.50298,6.48331,6.42027,5.96649,6.09498,6.87181,6.70462,6.36318,5.94909,6.15093,6.46848,6.70456
RHBDD2,6.94576,8.97787,8.01438,7.74549,8.15866,9.23917,6.93841,9.42516,7.55135,8.06618,9.32843,7.07755,8.61983,8.34249,7.86395,7.62134,7.39899,8.02424,7.05136,9.10339,9.64383,8.29892,7.32448,8.55511,7.94302,9.0067,8.30338,8.03855,6.19788,8.05433,8.36052,5.67694,7.67586,7.24119,6.82795,7.8184,7.30688,9.15393,6.33981,7.85513,8.45718,7.62479,9.35307,6.84047,9.29382,9.56208,7.55559,8.6143,7.29166,6.72063,8.38841,8.70564,7.96679,7.03554,8.00647,8.33118,7.16352,8.13096,7.91546,7.41177,7.53079,6.70944,8.06629,6.86546,8.41881,9.42128,7.17573,8.87233,7.97832,6.89163,7.78851,7.86545,8.21265,8.95528,8.37652,9.25345,6.76094,8.46973,9.35646
RHBDD3,5.53817,5.81132,4.7623,5.92932,4.30523,6.28025,5.08936,5.25181,5.65226,6.24133,7.29344,4.90124,4.15855,6.03028,4.77271,3.71586,5.52295,4.04957,4.30446,6.12493,4.30923,6.02183,4.45816,4.85375,4.54397,5.09303,4.64312,4.78039,4.50166,5.16132,5.0003,5.44828,5.00047,5.03,6.6524,4.08946,3.22849,4.51164,4.09366,4.90215,5.24266,5.09303,4.68232,5.02748,4.15928,5.00824,5.51157,3.56706,3.06186,5.63025,4.71293,4.62227,3.40864,6.6948,5.85122,4.90688,4.74278,4.74868,6.17928,5.71054,5.28207,4.70365,4.64022,4.13273,4.98815,4.941,5.71258,5.22571,5.30854,5.06009,6.37036,4.46738,4.78507,4.61173,5.03127,5.2761,5.37577,5.25369,5.46337
RHBDF1,5.74216,5.63922,6.03687,6.62671,6.78398,6.16196,5.25603,8.32905,4.37321,5.68597,6.89809,6.9517,7.23599,6.00454,7.43048,8.21048,6.73882,6.66343,6.32306,4.84964,6.05286,4.58592,4.97222,7.07484,7.40449,5.25564,5.06381,6.39625,6.33569,4.47105,6.93416,6.45244,6.04595,5.25693,7.23587,5.72451,6.02323,7.81467,7.72819,5.31559,3.55784,6.1851,8.01756,6.56016,6.55281,6.80634,6.04987,6.98476,7.90215,8.00921,7.21936,6.35579,6.88862,7.47335,6.05962,7.511,7.19908,6.66824,4.23311,5.87242,4.65568,6.70435,5.57067,3.80328,7.05295,6.91641,6.94709,5.04089,6.32336,5.13854,5.84844,7.35072,6.12528,6.76659,6.55849,7.52387,5.76144,5.34358,7.04273
RHBDF2,6.89714,7.77359,6.87394,7.9623,7.93923,5.99864,7.08998,8.20014,7.51117,7.63192,7.58269,7.12364,8.46977,6.88905,7.08713,7.25391,7.74261,6.71684,6.41228,7.51275,6.87211,7.13351,6.34141,6.94488,7.63598,8.50468,5.79213,6.96823,6.44187,7.26917,6.68067,6.39215,7.28137,7.76715,8.05762,8.23357,7.16054,6.13764,6.90831,6.89988,7.48193,6.85897,6.8948,7.5705,6.90508,6.31514,6.88948,7.17993,5.77267,8.31742,7.6057,7.17699,6.83226,7.17206,7.69795,6.91731,8.3922,6.87759,6.79489,7.74778,6.69016,6.86338,7.60457,7.81409,7.35172,7.06648,7.67895,7.57301,7.66583,6.9425,7.31145,6.8846,7.00004,7.63893,6.93253,6.74295,7.5267,7.88844,8.5961
RHBDL1,1.91661,1.95402,1.93377,1.93007,1.92909,1.9473,1.96089,1.96613,1.9401,1.94567,1.96431,1.92766,1.94071,1.96419,1.96664,1.9752,1.94507,1.96991,2.00186,1.93701,2.03084,1.94836,1.91216,1.93568,1.96811,1.92112,1.91101,1.97393,1.98308,1.97584,1.95139,1.99001,1.99611,1.9653,1.95823,2.0257,1.93807,2.01746,2.08681,2.01811,1.92522,1.94546,1.9708,1.97032,2.03417,2.00164,2.0255,1.97953,1.92798,1.98183,1.91725,1.91524,1.94898,2.20147,2.00545,1.96468,1.93673,1.99059,1.87715,1.91138,1.98254,2.02975,1.94264,1.92806,1.95023,1.96474,1.93383,1.97942,1.98145,2.00386,2.00959,1.9486,2.02172,2.0162,1.95823,1.88089,1.97384,1.95937,1.98273
RHBDL2,6.40728,2.49825,2.53769,5.59777,2.4198,5.31479,5.2965,5.39183,4.16546,5.79875,6.15351,2.39401,4.94859,4.82117,3.21237,3.2979,4.64176,5.14722,2.47613,2.621,5.71456,5.01682,3.83836,2.45759,4.71768,4.14983,6.83324,5.74674,4.34335,4.24598,3.64799,3.44801,5.75189,5.42468,2.38521,5.3949,2.78994,3.71659,3.16477,2.61987,6.10414,5.29565,2.62201,2.90504,6.19999,5.43924,2.86992,2.3113,2.72576,5.65641,4.33184,5.45151,6.89413,4.28021,4.40661,4.786,3.11695,4.23628,2.62837,2.84372,3.27976,3.28231,3.87252,3.40471,2.2763,3.88268,4.13536,3.87299,2.60427,3.19858,2.52768,3.10471,6.61143,3.45786,4.3448,3.08637,6.37196,5.42444,4.91429
RHBDL3,2.59451,2.56377,2.62695,2.6376,2.56409,2.57088,2.62406,2.62666,2.59354,2.59891,2.61252,2.55913,2.56279,2.59611,2.61776,2.6691,2.50933,2.53455,2.60186,2.6428,2.93803,2.63936,2.66137,2.58079,2.57963,2.67472,2.69263,2.59924,2.56634,2.62991,2.6266,2.63624,2.64724,2.62536,2.54885,2.67725,2.52003,2.61238,2.71282,2.68077,2.55016,2.57805,2.62002,2.5531,2.63809,2.63546,2.65825,2.58291,2.6494,2.61002,2.56543,2.77188,2.60134,2.91689,2.64305,2.65469,2.61817,2.653,2.70533,2.61867,2.60849,2.61277,2.58055,2.60755,2.63137,2.61145,2.56344,2.6183,2.63861,2.73014,2.61776,2.5947,2.66814,2.92354,2.6055,2.5626,2.63177,2.60853,2.61263
RHBG,1.92727,1.9124,1.88005,1.89536,1.92285,1.95181,1.92436,1.93771,1.94172,1.94888,1.96863,1.94463,1.94275,1.96533,1.92905,1.98993,1.91298,1.93858,1.96723,1.95635,1.95473,1.94371,1.9805,2.0204,1.9482,1.93207,2.03439,1.91394,1.93732,1.95998,1.9258,1.93771,1.9506,1.9283,1.93929,1.92771,1.9064,1.96293,1.93254,1.95404,1.92271,1.95184,1.93005,1.91754,2.35337,1.91018,1.8891,1.9455,4.72382,1.92107,1.91122,2.03145,1.90708,1.93807,1.8814,1.91199,1.90354,1.94868,1.95589,1.9377,1.97615,1.95715,1.91064,1.9319,1.96696,1.92643,1.91241,1.95793,1.93678,1.91155,1.92962,1.90537,1.92622,1.92473,1.90116,1.93062,1.92412,1.94192,1.92752
RHCG,2.06547,2.06093,2.09179,2.03874,2.47251,2.06269,2.04006,2.07676,2.05402,2.05471,2.07856,2.0567,2.05873,2.07057,2.1036,2.12073,2.04255,2.06436,2.09396,2.14223,2.12551,2.06983,2.10306,2.07646,2.12367,2.06634,2.12323,2.10448,2.10278,2.10534,2.08046,2.15161,2.11744,2.09821,2.00389,2.17416,3.20305,2.13225,2.19921,2.08009,2.11891,2.10875,8.04689,2.11641,2.12382,2.12826,2.12095,2.10133,2.0438,2.13666,2.0892,2.14068,2.08204,2.14104,2.08758,2.09187,2.09095,2.10856,2.09739,2.06699,2.10898,2.12953,2.20518,2.06499,2.10935,2.05779,2.08679,2.10002,2.10812,2.08939,2.10133,2.09313,2.11329,2.13308,2.0981,2.07638,2.09649,2.12708,2.10558
RHD,2.32732,2.25345,2.2823,2.23062,2.3241,2.2674,2.31664,2.30201,2.27732,2.29614,2.29402,2.29019,2.25727,2.30397,2.301,2.30376,2.26576,2.25212,2.30368,2.3046,2.33346,2.28088,2.34798,2.26165,2.2816,2.37364,2.33905,2.36012,2.28149,2.29102,2.31293,2.32934,2.34539,2.28962,2.29365,2.3583,2.28774,2.29738,2.40352,2.29518,2.2762,2.30043,2.30448,2.28167,2.32869,2.30077,2.31362,2.28758,2.31269,2.26648,2.27153,2.44706,2.24963,2.37351,2.36025,2.30009,2.30758,2.29838,2.35629,2.29856,2.30947,2.38948,2.295,2.3311,2.27928,2.32928,2.34445,2.30739,2.29528,2.35907,2.30921,2.27389,2.3456,2.33526,2.30682,2.26903,2.29767,2.30575,2.29504
