probe	symbol
213218	SH2D1A
213230	THEM4
213234	KIZ
213244	PHOX2B
213246	KCNMB1
213262	USP4
213263	PDCD1LG2
213291	PDZD11
213295	RINT1
213342	MANSC1
213368	DLEC1
213370	INPP5B
213374	MLLT6
213376	MLH3
213386	CIAPIN1
213407	C6orf203
213439	WDR11
213445	IL18R1
213460	RBX1
213465	YWHAZ
213472	SMIM19
213481	HCK
213482	PLAC1
213487	ATG7
213495	TOM1
213499	SMG6
213501	BPHL
213519	SLC12A2
213521	ARNTL2
213523	ZNF655
213530	SLC26A7
213536	RIMS2
213541	G3BP2
213550	PRKG2
213558	METTL25
213562	PCDH8
213577	BHLHE41
213585	ZNF347
213590	CHST12
213598	MTUS1
213600	CLCA4
213602	SNTB2
213603	SLC22A15
213609	IFT81
213612	CD34
213615	AIMP2
213617	ZNF107
213622	RAB3GAP1
213647	OR4C11
213652	LETMD1
213674	CACNB2
213676	TGM2
213688	CTDSPL2
213714	VAV3
213717	GRK3
213722	RAB21
213723	ZNF451
213724	PHF11
213739	RNF150
213740	CABLES2
213763	IFRD2
213781	SDF4
213786	LONRF2
213788	SCP2D1
213789	HP1BP3
213801	C4BPA
213805	NARFL
213819	VRK3
213822	NXT2
213825	IAPP
213826	CNOT9
213833	EEF1B2
213834	LIX1L
213843	S100A10
213845	KCNA4
213854	HHIPL2
213863	ECHDC1
213865	ZNF510
213870	UGT2B7
213876	RBM33
213878	HELQ
213879	EFHC2
213881	PSD2
213889	SFSWAP
213890	NRP1
213895	CRYBA4
213906	GPRC5D
213914	ARHGEF6
213915	NUP50
213919	OR5T2
213922	WTAP
213926	ZMYND10
213940	MMADHC
213947	FEZ2
213958	UQCRC1
214000	TLK2
214002	MRPL45
214031	CHRNA6
214033	PPP2R3C
214045	IMMP1L
214046	DOK6
214049	FAM92A1
214054	CFAP43
214056	MTERF3
214057	GPR155
214065	ODF1
214067	PDLIM1
214068	CALY
214084	PGM5
214093	MAP4K4
214094	RPL23A
214099	RNF123
214124	VDAC3
214130	ABHD12B
214131	ATP6V0A1
214137	USP18
214141	TMEM81
214144	RSL24D1
214151	TOR1AIP2
214165	ABCE1
214185	YWHAQ
214187	SGK2
214188	CELF4
214197	LHCGR
214199	CA7
214202	FLII
214206	ETNPPL
214214	ANXA5
214216	OBSCN
214232	CLCN6
214241	PXK
214243	ZNF692
214250	SEC61B
214252	WDR5
214264	HLA-DRB4
214267	IGF2
214268	HYAL3
214273	IL21R
214284	ARMT1
214295	H1FX
214297	TMEM237
214298	KCNH4
214309	ITPKB
214322	SETD2
214325	TBL2
214330	ASAH2
214331	HDHD2
214337	SLC16A13
214357	DSCR4
214359	HPGDS
214360	MPPE1
214374	IL4R
214375	RNF6
214401	OR2F1
214412	MID1
214414	MTMR2
214416	MDH1
214434	SAA4
214441	SLC35E3
214476	SEC11A
214481	RWDD2B
214483	SETD6
214486	CD3G
214492	USP32
214499	CACHD1
214501	S100Z
214502	KIF3A
214504	AMPD3
214524	RAPGEF6
214525	RBMX
214534	ZNF407
214543	UBXN4
214556	CBR1
214568	UNC5C
214579	OR6C68
214580	MAP2K6
214597	TRH
214599	SLC25A24
214602	TRIM8
214605	FCRL2
214609	ZNF354A
214622	FBXL21
214624	GON7
214655	INHBC
214684	DYNLL1
214695	FREM2
214696	EFCAB1
214713	SNRPD1
214731	SCNN1G
214739	CCR1
214749	POLA1
214751	SOBP
214753	RPS26
214768	MEOX1
214769	COMMD3
214773	MAOB
214774	UQCRFS1
214787	PRKCE
214792	TMEM87B
214794	PRRG4
214795	RPS6
214798	TATDN1
214799	OR5B21
214807	GSTP1
214812	KRT40
214820	UBR7
214841	IL36RN
214843	SAGE1
214846	CPNE9
214852	GTF2IRD2
214856	SLC10A7
214857	FAM216A
214862	CARD18
214864	ELAVL1
214870	TMEM178A
214878	CYP4F2
214897	CTNNB1
214913	TFDP3
214930	AKAP13
214946	ZDHHC17
214947	CXorf56
214951	CELA3B
214952	RNF185
214956	FAM174A
214959	TM2D3
214987	TUFM
215010	DIAPH2
215025	ZMYND15
215030	MS4A14
215041	TP53I3
215062	SDHB
215065	RBM38
215072	TRPM6
215092	PA2G4
215100	DDX19B
215115	PIGF
215126	ROCK2
215128	SEC22A
215129	CFAP20
215140	ACVR1B
215143	WWP1
215150	FOXN3
215161	CTDP1
215166	ZNF383
215168	PTH
215171	TSPAN12
215187	CXCL10
215195	C1orf210
215207	SACS
215220	FMNL1
215232	HIST1H1A
215246	COG8
215247	TCF7
215248	TMX1
215251	ATF1
215284	BDNF
215288	ZNF257
215303	MARCH7
215306	ZYG11B
215308	ATP6V0A4
215317	AK2
215326	GPM6A
215327	GCHFR
215335	GPN1
215343	MYADM
215347	FAM213A
215353	NFATC4
215361	DAZAP1
215374	NBEA
215376	PTPRB
215382	TRIM51
215395	DRICH1
215396	POLR3D
215425	PRDX6
215439	KRTAP9-3
215448	ALAS1
215452	ARNT
215471	GPS1
215483	MFSD14A
215490	PLXNA1
215497	LMNTD1
215508	PRL
215519	PCSK2
215534	FREM1
215541	ZC3HAV1
215545	NLGN4Y
215548	ANKRD16
215560	TOMM22
215565	OR2M4
215573	SIRT1
215574	CYP3A5
215580	COL6A1
215602	PSORS1C1
215613	WIPF1
215615	UCKL1
215616	IDI1
215619	GTDC1
215628	TMED3
215646	TM9SF1
215650	INSIG1
215653	ZNF114
215656	ITSN2
215667	ICE2
215678	SCP2
215679	CISD2
215685	LCLAT1
215690	PNLIPRP1
215702	EML2
215721	TMEM43
215744	OTUB1
215752	SAMD9
215759	FAXDC2
215764	UVRAG
215766	MYO6
215767	CIDEA
215769	FOXA3
215770	HLA-DMB
215776	PEBP1
215784	IL33
215788	CRYZL1
215791	ULK2
215796	SGO2
215808	MMP1
215809	TUBAL3
215824	MRPL2
215830	TMEM30A
215836	NT5C1A
215842	ZC3H11A
215843	CLN6
215844	OR2J2
215855	PIP5K1B
215861	CARD8
215863	PACSIN2
215866	HERC4
215867	HDGFL1
215870	RASEF
215875	PPP3CA
215909	CBY1
215914	C2orf54
215923	USP28
215924	MRPS16
215925	IDH3G
215928	DNAJC27
215943	PTPN2
215946	PIM3
215956	NEDD4L
215957	UBE2V2
215960	SPAG6
215967	DEK
215977	TIGD3
215983	PRKRA
215985	SSR3
215995	BORCS5
216001	OR51V1
216006	WAS
216014	UBXN8
216019	C12orf4
216030	AGMAT
216032	NRSN1
216065	CKS2
216072	CRADD
216073	LRRC8D
216083	ZC3H6
216089	PIK3R3
216091	PCED1A
216108	C21orf33
216112	SNX3
216120	CCNB1
216123	MED12
216153	DLGAP2
216174	HADHA
216175	BRAP
216187	PRSS38
216188	ARHGAP44
216190	SLC9A9
216204	NDUFS3
216205	ZC4H2
216208	TCP11L1
216216	ABCB4
216239	FCER1A
216243	ALAD
216250	SLC37A3
216252	TTC19
216256	TMEM102
216266	ELMOD2
216281	OR4C13
216283	LSM8
216284	GLRX2
216296	SSH1
216314	OCIAD2
216319	TRMT2B
216320	MAP4
216334	PCIF1
216337	FEZ1
216339	ELOVL6
216340	APOH
216343	ZNF221
216348	PSMD5
216353	ADAMTS1
216357	LTF
216366	EEF1B2
216382	TMEFF2
216394	HERC1
216398	KCNK17
216424	SC5D
216425	CLSTN1
216429	TRIM58
216437	HORMAD1
216440	ADPRM
216450	FGF5
216453	CTR9
216458	NDUFAF6
216472	PDPR
216473	DNAH1
216480	PDXK
216485	ZNF563
216486	DAGLB
216489	PTK6
216499	WDR46
216513	ZNF416
216519	TMEM100
216520	FOSL1
216528	ANKRD10
216535	SEC62
216544	BCAS4
216555	FAM133B
216566	ITPR3
216568	RTKN2
216576	ACTN1
216584	VPS13C
216585	SULT4A1
216588	AP3M1
216597	P2RX4
216600	NR4A1
216608	ADPGK
216611	MED9
216614	SLC10A4
216623	C1orf131
216640	MS4A6A
216646	MNT
216657	C17orf53
216668	COPG2
216696	MYO10
216699	AGTPBP1
216702	ELF3
216707	RIMS2
216718	ITPKA
216719	MDM4
216724	TDRD3
216725	AASS
216727	GLRA1
216730	TLR4
216749	UMOD
216761	BCO2
216766	NDUFA4
216775	TNFAIP2
216786	PTOV1
216791	ETV1
216793	ATF7IP2
216795	BAHD1
216799	EZH1
216809	SH3BP5L
216824	THAP12
216836	SSBP4
216838	ACOX3
216840	ESYT2
216841	IL23R
216851	KIAA2022
216855	IRF2BPL
216857	C14orf39
216860	TRPC3
216867	PDE6D
216870	ST6GAL2
216885	TAS2R8
216889	HMGB2
216900	PTCD3
216903	REEP4
216917	HMMR
216925	ARMCX3
216927	DSCC1
216936	PIGM
216937	BTG2
216940	WDR64
216954	SLC24A1
216961	KLC4
216962	RBBP9
216971	SLC38A9
216975	PRPF4B
216981	TAS2R7
216985	GREB1
216991	NAT8L
216992	CTPS2
216993	FAM102A
216999	TOX2
217004	EPM2A
217037	PIGF
217040	HOXD8
217044	NRF1
217046	ARHGAP12
217047	MPHOSPH6
217057	CNPPD1
217072	ITK
217080	SLC38A4
217082	NUDC
217084	BCL2L13
217088	FOXE3
217099	LIN7C
217101	MKRN2
217105	CDK5
217121	SLC22A6
217125	DKK4
217127	MUM1
217145	ERRFI1
217147	SDC4
217150	CBLN4
217154	KRT32
217165	MSL3
217170	POLE2
217174	HSP90B1
217186	C3orf30
217187	EPHB2
217237	GTF2H3
217257	DPPA3
217259	RHOQ
217268	ACTR2
217271	CMIP
217273	TSHZ2
217279	RPL26
217282	EIF4E
217302	NUP98
217322	RPRD1A
217324	WHSC1L1
217334	SETMAR
217336	HMCN1
217339	KCTD20
217358	ZMYND8
217383	ANG
217390	SMUG1
217443	TUBA1A
217468	DCAF1
217473	LRRC8B
217487	RFX6
217488	GADD45GIP1
217502	TMEM52B
217525	CFAP57
217533	DDX31
217539	CNOT4
217558	PML
217565	SPANXB1
217567	CAMK2B
217568	JADE1
217575	DAOA
217593	MRFAP1L1
217610	STPG2
217612	DAND5
217622	MASP1
217627	DDX11
217629	ANKS6
217636	HK2
217645	CEACAM21
217646	CEP128
217663	SPG11
217674	MLX
217692	TTC9C
217706	UBA52
217724	KRT26
217726	DGUOK
217758	GRB2
217769	MAN2C1
217771	LINC00161
217773	MACF1
217778	CREG2
217779	PCDHGB3
217785	RFX7
217804	AMER3
217806	RPLP1
217808	LOC653581
217813	CTNND1
217824	NFIA
217832	C6orf223
217838	CHML
217844	FGFR1
217850	SDR42E1
217853	MMP16
217858	RNF152
217860	KLC3
217865	IFT81
217873	KRT27
217892	DNAH17
217900	HSP90B1
217907	PCDHGB6
217913	ZNF341
217917	BCL2L14
217924	WWC2
217932	SON
217934	RALGPS1
217936	BUB3
217976	CNOT6L
217984	NR4A3
218004	TUSC5
218005	BUD31
218015	USH2A
218017	TSLP
218023	SHISA2
218033	FAM151B
218044	SEPT10
218047	STON1
218062	ARHGAP36
218065	MTMR1
218083	MAFG
218091	HID1
218115	PCDHA9
218126	COMMD6
218138	KRT17
218140	PGBD3
218145	BCL2L11
218154	ATP1B3
218173	ANKRD34B
218175	ACAN
218178	SPG7
218186	KRT3
218201	PLSCR1
218205	EFCAB5
218206	TRIM25
218218	SMPDL3B
218233	MAPK11
218266	KCNIP2
218300	ZRANB1
218326	GPR142
218348	PCDHGA2
218380	HOXB6
218387	RNF213
218403	ADPRHL1
218419	FBXO38
218420	AKNAD1
218459	SLC9C2
218472	PCDHB2
218479	SPEG
218494	NLRP14
218511	MFAP3L
218514	UHMK1
218515	TTC17
218524	PCDHGA11
218527	UBE2G2
218530	JPH1
218538	MAPK14
218546	FDPS
218577	ZNF781
218581	HSPA4
218595	VN1R5
218599	C4orf36
218600	PBLD
218607	PRKCH
218609	PDCD2
218614	ICOSLG
218631	TUBA3FP
218635	MORF4L1
218639	FOXK2
218657	NXPH1
218675	C11orf44
218680	FBXO32
218686	ATPAF1
218710	FAM26D
218711	KRT28
218739	PIKFYVE
218745	DHX37
218764	GANAB
218783	CCDC88A
218792	ZFC3H1
218810	IL1RAP
218814	EXOG
218843	CXCL12
218853	SLC9C1
218882	ANKK1
218912	IQCE
218928	TWIST2
218932	SPATA31D3
218945	C22orf39
218974	GCSAML
218991	RSU1
219032	CDC14A
219040	ARHGAP29
219067	ZNF645
219069	CDH24
219071	MLLT10
219074	ILF3
219085	DHRS12
219095	TANK
219107	GJB4
219111	DERL1
219112	DPY19L2
219146	SLC6A18
219147	STAT3
219161	CSMD2
219174	TAOK2
219201	WHSC1
219202	PRO2214
219216	SREK1IP1
219220	SESN3
219223	CEACAM1
219243	BPTF
219285	SSTR1
219316	FAM207A
219345	C17orf77
219348	RRP7A
219351	TCP1
219353	PAPOLB
219367	CARD17
219372	CD8B
219376	MIPOL1
219378	HIPK1
219388	TMCO5A
219397	PPP1R36
219405	ERC1
219421	KLHL18
219437	POLR1B
219444	TRIM9
219451	FKBP1A
219457	EFNB3
219473	SCAI
219483	TLK1
219486	HGF
219494	FLT1
219531	PRSS48
219553	NAMPT
219556	PCDHGB1
219563	ALDH7A1
219582	UPP1
219592	SIRPA
219614	SAMD8
219615	SPATA32
219618	PPP1R35
219627	CLMP
219630	C10orf111
219633	GCFC2
219636	ADD2
219645	YWHAG
219661	KHDRBS1
219663	LUZP2
219669	POM121
219683	RNF148
219699	CALHM1
219719	PAPD4
219722	PDPN
219728	ADAMTS20
219737	TMEM99
219755	MPV17L
219763	ZNF564
219778	OR10H2
219782	GDAP2
219784	ZNF595
219787	LVRN
219796	SEC16B
219817	HOXD4
219835	DMRT2
219853	MAB21L3
219856	PSMC5
219866	C9orf84
219879	ZNF627
219882	SLC25A24
219901	ELL
219911	FOLH1B
219920	ZNF658
219925	SPDYE3
219934	ARMCX6
219949	ENAH
219955	SEPHS1
219985	ZNF121
220032	GAD1
220033	ITSN2
220056	PCDHGB2
220060	ZEB1
220077	GPR158
220093	C4orf45
220101	EMC4
220107	MSRB1
220112	PRO1596
220138	ERAP1
220229	ASGR1
220255	MED29
220276	SLC41A1
220277	NCOR2
220282	ERVV-1
220310	EEF1D
220311	DENND5B
220312	SLFN13
220345	APOL4
220348	SULT1A3
220353	PEA15
220362	KBTBD12
220377	ZFP64
220380	FAM49A
220381	EYA2
220392	B3GNT7
220413	HNRNPA1
220436	MGC20647
220444	ZNF367
220471	CATSPER2
220484	DBF4B
220485	LOC283861
220492	TRIM60
220495	FAM35A
220523	FAM221B
220527	TMEM169
220528	HFM1
220556	SLC11A2
220578	GNAO1
220579	IKBKB
220588	MAP7D2
220606	PIGB
220615	SYN1
220638	KCTD9
220644	SLC26A1
220649	BDP1
220662	ZSWIM2
220708	FAM129A
220747	IP6K2
220759	FBXO47
220761	EDC3
220762	RNASE8
220763	RAB7B
220768	BEND4
220770	TTC9C
220773	FAM218A
220783	USH2A
220814	ADD2
220825	RRP1B
220840	DBNDD2
220847	HOXC12
220869	CALHM1
220875	PML
220899	SPERT
220910	AXDND1
220928	DEFB125
220934	DGKB
220935	NDRG3
220963	MMP28
220981	USP6
221004	SPATA31D1
221017	LRP8
221023	FAM219A
221030	KLHDC1
221051	SLC29A4
221052	SHISA6
221055	TRIOBP
221059	ZFAND2A
221068	PSAT1
221072	HDAC9
221081	BSCL2
221096	COL22A1
221107	RREB1
221123	PCDHAC2
221132	SCO2
221153	ZAN
221158	FBXL14
221162	PBDC1
221164	GNAS
221184	EXD3
221188	LOC389199
221213	PRR18
221230	FGFR2
221236	CDH23
221237	FGFR1
221242	DEDD2
221243	PIK3R6
221266	RGS3
221307	IL18BP
221314	FAM89B
221359	PTP4A3
221382	ULBP2
221404	TMEM256
221416	RPL37A
221421	ATXN7L1
221425	ZSCAN32
221451	ARHGEF18
221462	NLRP9
221500	CD300LG
221503	GBP3
221515	RPL10
221525	GMFB
221542	LRRN4
221544	RASEF
221550	FUT11
221562	RAC1
221568	PTPRE
221577	CXorf58
221579	DIRAS1
221580	TRIM50
221589	PRO2012
221618	FAM71A
221630	FERD3L
221631	SLC1A7
221632	CAMK2B
221643	MSX2
221656	ASPH
221661	TXLNA
221668	PYURF
221685	FAM47A
221686	HOXA7
221712	ANGEL2
221732	KCNQ2
221741	SPECC1
221744	GNB5
221751	LSS
221772	CENPBD1
221776	CATSPERD
221798	BPIFB6
221804	QSOX1
221810	BRK1
221811	ZNF461
221844	PRSS58
221850	C15orf32
221853	SRP72
221860	NPB
221879	PPP1R12A
221892	SIM2
221896	PCDHGA3
221904	CNBD1
221906	FBXO28
221908	FRAS1
221921	PLXNA2
221950	GTDC1
221958	ZC3H11A
221973	SLC9A1
221992	CRAT
222023	USP10
222062	MRPS21
222068	R3HCC1L
222079	TMX2
222091	PALM2
222105	THSD1
222108	PALLD
222117	CFAP58
222128	PELI1
222129	HAS3
222165	ZC3H18
222189	SLFN5
222201	TANGO2
222219	N4BP1
222230	LKAAEAR1
222234	PAPPA
222249	CCDC185
222250	C8orf31
222253	ZNF285
222269	NLRP10
222296	SLC25A48
222301	MROH5
222315	NOX1
222317	ADHFE1
222346	TUBB
222351	PCSK6
222377	PRR14L
222407	LYPLA1
222408	SLC35D3
222416	CSDC2
222417	STIM1
222435	RPL11
222445	HIST1H4H
222459	SCN5A
222462	LEPR
222487	ZNF117
222503	SBF2
222506	EFCAB5
222523	MARCH8
222533	PCDHGB5
222534	PCDHGB4
222543	PCDHA13
222558	C16orf70
222562	CFAP47
222573	TPM3
222577	RGS5
222587	RPL22
222602	LMOD3
222604	ZNF570
222653	UBE2B
222659	PCDHA2
222664	USP48
222670	TSPEAR
222684	DPF3
222687	SBF2
222692	CARD17
222693	MYOM3
222724	CAST
222726	CDH26
222729	TRIM4
222744	NBAS
222761	MRPS10
222770	ATP13A3
222779	C2orf69
222813	TTLL5
222821	PHF19
222823	SIGLEC1
222840	PROSER2
222846	TCF7L1
222850	TEDDM1
222873	SPOCK2
222897	PNMA5
222899	NKX6-3
222905	DCHS2
222912	DDI1
222926	PELO
222934	COL8A1
222936	RAI1
222961	THRB
222981	SSX7
223004	ZNF561
223011	CASP8
223019	SCD5
223041	OXER1
223043	PDE8A
223045	PAPPA2
223051	TMEM217
223052	CCDC97
223073	ZNF547
223078	GFAP
223097	SAV1
223108	NRG1
223116	FAM24B
223118	NUP160
223124	EML5
223130	OAS2
223131	NARF
223149	MTUS2
223152	MXD4
223157	APLP2
223159	TSGA10IP
223165	PURB
223183	KLHL5
223192	AK2
223193	PDLIM3
223196	BTRC
223198	LDB3
223217	TBPL1
223228	PCSK6
223241	MT4
223242	CPT1C
223249	FAM26E
223252	PPP4R3B
223268	ENTHD1
223270	BTF3L4
223273	ARMC7
223304	TTL
223334	PCDHGA9
223339	FAM76B
223344	MLEC
223345	DAAM1
223348	RTTN
223365	INTS4
223391	GNA12
223400	ATPAF2
223413	FAM47B
223427	CATSPERB
223433	SKP1
223442	ITGA2
223446	GPR141
223453	ATAD3B
223459	HIST1H2BG
223460	SLC43A3
223476	PCGF3
223477	ARHGAP6
223498	ZNF613
223538	CAMTA2
223539	TNRC6A
223546	RPL12
223550	RBFOX2
223554	PLEKHB2
223584	IFNL1
223624	LRRC1
223635	ADGRG4
223648	DEFB119
223672	RAD51C
223683	TLE6
223710	IQGAP3
223717	CYTH4
223728	SNX24
223731	UMODL1
223738	NUDCD2
223755	RPL36A
223759	SYNGR1
223768	NEK7
223777	KLHDC7B
223790	PCDHGA4
223796	C9orf66
223807	IKBIP
223842	NPHP1
223856	MT1E
223860	KCNH2
223870	CCL3L1
223883	LSP1
223885	PGBD4
223890	KRTAP5-9
223896	WDR33
223908	ARF3
223910	HOXA10
223920	NWD1
223940	ACOT11
223944	ZAK
223950	PRO1483
223951	GREB1
223958	POFUT1
223962	RGR
223965	NEK9
223968	SFTPA1
223977	KIR3DL3
223985	SKA2
223987	CILP2
223990	NEUROG2
223992	COL6A5
224001	REST
224032	TPM3
224040	C21orf59
224053	TCEAL8
224058	NMNAT2
224096	FMC1
224098	FAM117B
224105	NOL6
224112	PKD1L3
224125	PASD1
224127	PRR15
224128	HNF1B
224147	ABCA13
224154	VEZF1
224159	KLHL14
224164	ZNF579
224172	FMNL2
224173	ATAD3B
224176	KCNQ2
224179	GLIPR1L2
224195	C2orf57
224214	AP4S1
224218	USH2A
224221	LYSMD4
224243	ZDHHC19
224244	TRIM10
224249	TDRD5
224255	MAGEB18
224271	DCAF12L1
224279	ATAD3B
224282	NFRKB
224289	KLHDC7A
224290	SRSF10
224294	CSF1
224297	WDR88
224298	WWOX
224302	FASTKD5
224303	PCDHGA5
224305	PAF1
224334	TMEM59
224339	KIAA1217
224354	C11orf42
224359	ADAMTS2
224373	PATZ1
224381	HIST1H2AG
224388	CBX3
224390	RPS15
224429	FXYD4
224433	TIGD2
224438	MFSD6L
224445	UBE2D3
224478	ARHGEF7
224481	CYGB
224499	VPS16
224502	SMCR8
224504	PCSK9
224541	PCDHGA6
224543	AAMDC
224565	SERHL2
224571	FOXS1
224575	WDR4
224600	MUM1L1
224611	ATP6V0A2
224619	C9orf72
224627	CCDC36
224628	ANKHD1
224642	CSNK1A1
224645	MDM1
224647	DNAJC19
224660	AGGF1
224676	SLCO4C1
224678	MRPL20
224690	KSR2
224705	WFDC11
224708	MIA2
224715	RPL36AL
224730	C17orf78
224737	IQCE
224748	PRRC1
224749	WDR36
224753	SLC4A5
224771	LLGL1
224773	ASPH
224799	FAM227B
224831	SCLY
224842	SUMO2
224855	ASB4
224865	MFF
224870	MYO1D
224876	HECTD2
224882	ALDH4A1
224883	SYNRG
224885	TMEM56
224906	BTNL9
224918	ADGRF4
224940	DUSP3
224955	GLIPR2
224965	B3GALT6
224966	AQP11
224975	BLK
224983	SEPT11
224989	DNAJC21
225002	MBD5
225012	CEP192
225020	TIPRL
225030	CNOT6L
225035	ZNF568
225039	DCST2
225045	TGIF1
225047	TMEM246
225050	RASL10B
225058	CASKIN2
225067	SLC26A7
225077	C8orf58
225106	ZSCAN2
225120	PRDM2
225135	GJD3
225137	NAV2
225147	VPS28
225159	TRIM14
225160	P2RX2
225165	C11orf45
225189	SHISA5
225237	LUC7L3
225251	TP63
225271	KDM5B
225275	MORF4L1
225278	PSPH
225333	TRIML2
225337	ZCCHC9
225350	SRP9
225356	IWS1
225360	DEFB119
225390	SLC39A14
225392	EPHA10
225420	PROSC
225433	SVBP
225460	TMEM233
225498	ANKFN1
225512	PPP1R32
225518	NAP1L5
225520	SAMD4A
225537	XKR3
225552	HEMK1
225564	ANKRD9
225566	PTPRC
225586	NALCN
225588	RHOBTB1
225603	HPS4
225617	HIST1H3H
225640	RNFT1
225657	MGMT
225681	C2orf61
225697	ANO4
225704	KRAS
225713	CD302
225735	TPM1
225764	NME9
225769	SLC29A3
225771	ZCCHC5
225789	CXADR
225790	GAMT
225804	ZFYVE9
225805	C5orf22
225814	TNS2
225816	DNHD1
225818	TAC4
225854	TSPAN32
225858	USH2A
225859	NPSR1
225873	RPL18
225875	ST7L
225893	PDE7A
225900	RAP1GAP2
225902	BCL11B
225916	GSTM4
225918	DLAT
225926	ANKHD1
225929	C2orf15
225933	DUT
225940	GPM6B
225953	SYNE3
225955	OR2L13
225961	ZMYM6
225970	PPT2
225982	MMAA
225983	PGAM2
225984	COX15
226018	IMPDH1
226027	RPL35
226063	IL12RB1
226088	PCDHGA12
226098	ZNF585B
226124	ADAT3
226128	NETO1
226129	MRGPRX3
226136	APCDD1L
226138	PCDHGC3
226167	TMX3
226193	CTU1
226221	TSACC
226225	SPRR4
226228	UBXN10
226262	C9orf163
226273	SP7
226281	NALCN
226282	KBTBD12
226307	NSMCE2
226327	CABP5
226334	FAM217A
226336	MAFB
226359	PPARA
226377	LUZP2
226390	ODF3L2
226421	ZNF439
226439	PPARA
226440	MICA
226452	ZNF226
226457	FSIP2
226468	TMEM167A
226472	DEFB123
226479	ANKH
226488	TSNAX
226516	C5orf64
226523	PPP1R12B
226560	CALU
226576	RPSA
226588	CCDC185
226589	DCHS2
226600	PAXBP1
226603	KLHDC9
226659	NFX1
226673	AKR7A2
226686	LRRC55
226689	PPP3R2
226692	SLC5A8
226707	TLR7
226713	QRFPR
226719	EDNRB
226726	CAMKK1
226728	GABPA
226732	SKAP2
226738	ENTPD4
226740	RBM12
226744	P2RX2
226785	ANK1
226789	SLC6A15
226790	ANXA5
226800	ACAP3
226803	NIPSNAP3A
226806	LMBRD2
226808	PCDH10
226827	TTC21A
226830	MAK
226856	BAIAP2
226876	HFE
226883	KLHL23
226910	ARSG
226913	PCDHGA7
226931	USP12
226932	CCDC140
226936	SERPINI2
226943	VAMP8
226948	HIST1H4I
226977	GPR156
226995	C10orf91
226996	MRPL50
226997	C20orf197
227011	CRACR2B
227023	WFDC13
227025	C5orf42
227033	DMXL1
227041	RAB4A
227066	ZNF624
227078	TTBK2
227096	IFT20
227100	CCSAP
227109	EYA1
227120	KLRG2
227134	USP49
227140	PXT1
227151	SGO1
227162	YWHAB
227165	FRAS1
227174	FBLIM1
227182	MSL3
227186	GIPC1
227194	UTRN
227196	C11orf40
227201	PLXNA4
227204	LOC90768
227227	HNRNPA1L2
227240	ATP6V0E2-AS1
227246	ARV1
227247	BCORL1
227249	ACSS1
227273	HNRNPK
227306	GALNT12
227322	WDR35
227323	VEGFB
227356	MAP3K19
227381	EEF1G
227398	LAMP2
227426	HUS1B
227435	SIRPD
227459	KLF17
227473	MYRF
227484	SELV
227494	TCF21
227501	PMF1
227509	HNMT
227513	SAMD9L
227600	PCDHGB7
227629	SLC22A24
227638	BTF3
227646	MAATS1
227647	ARPP21
227652	PDE8B
227666	BIRC5
227679	WTAP
227684	FMR1NB
227688	LCOR
227692	RPL24
227694	LCMT2
227696	GIT2
227700	DENND1B
227710	ZNF273
227711	ZNF85
227737	TMCO1
227738	ZNF524
227740	CLTCL1
227774	EVC2
227782	TMEM31
227829	CAMK2B
227835	PDE4DIP
227836	CNOT7
227856	NR1D2
227861	NYAP1
227864	MYT1L
227866	ZFP41
227870	KIAA1033
227885	CCDC18
227890	C4orf32
227899	ZNF626
227904	BEND2
227921	TDRD5
227948	MRGPRX1
227955	LINC00905
228081	PAN3
228094	CT45A5
228105	SFTA2
228111	USF3
228170	THEMIS
228198	OR1J2
228249	NAALADL2
228292	C20orf202
228470	HEPACAM2
228477	ADCY1
228590	PAN3
228631	CMTM6
228676	ZNF835
228696	CRIPAK
228762	NANOS1
228774	TDG
228968	OR6C74
228981	GJC3
229025	CACNA1C
229263	C17orf74
229319	SYNPO2
229375	SPATA12
229439	LOC100131506
229460	CST9
229492	ZNF804B
229526	C5orf51
229617	ENAH
229624	POLN
229633	PRKG1
229637	ZNF471
229642	FBXL22
229692	NAIP
229721	LOC283861
229854	SRRM4
229885	TEAD1
229995	EXD3
230045	C12orf42
230064	TREML4
230074	SPATA19
230079	CYB5D1
230174	BPIFC
230194	CEACAM19
230234	LHX2
230343	RRN3
230348	FAAP20
230370	PLA2G4F
230395	OBSCN
230401	COL13A1
230441	LOC100130027
230482	CEP170
230540	C9orf139
230564	FADS6
230617	ERC2
230652	RASA4
230760	TOMM5
230804	ZNF445
230894	LSM14B
230936	FLJ44635
230993	OR8G1
231000	ZNF70
231036	FBXW12
231052	RAB37
231060	PTH2
231087	HIC2
231093	DVL1
231094	C7orf61
231095	BPIFC
231133	IGF2BP1
231141	KAAG1
231214	EFCAB5
231238	KLF13
231296	PCSK9
231342	IDH1
231372	ZFAND5
231383	ATG4D
231484	AUTS2
231505	ZNF552
231599	PLA2G4D
231651	N4BP2L1
231658	OR13C8
231669	SKIDA1
231698	IDH3A
231699	MAN1A2
231707	PGAP1
231835	POM121L12
231849	TACC2
231856	TUSC1
231862	ACADSB
231873	C10orf62
231889	CACNA1I
231921	LRRC15
232016	SH3PXD2A
232035	ZNF518B
232120	OLFML2A
232153	IDH2
232228	CREB5
232271	SH3PXD2A
232327	ASB6
232347	ZNF770
232352	OR5C1
